Section,n,avg degree,avg geodesic len,num components,largest component size
110,194,53.618556701030926,3.0057689226002884,1,194
111,194,54.08247422680412,2.998718017199936,1,194
112,194,54.36082474226804,2.990224881149511,1,194
113,194,54.402061855670105,2.990224881149511,1,194
114,194,54.44329896907217,2.990224881149511,1,194
115,195,54.41025641025641,2.9825535289452816,1,195
116,195,54.76923076923077,2.9835580227332805,1,195
117,195,55.50769230769231,2.980861749933915,1,195
118,195,55.53846153846154,2.980861749933915,1,195
119,195,55.88717948717949,2.9649484536082475,1,195
120,195,56.48205128205128,2.960190325138779,1,195
121,196,56.47959183673469,2.9644165358451073,1,196
122,196,56.48979591836735,2.9644165358451073,1,196
123,197,59.2994923857868,2.9369108049311095,1,197
124,197,59.411167512690355,2.931627473324355,1,197
125,198,62.38383838383838,2.9112444239347792,1,198
126,198,62.73737373737374,2.9321130082551403,1,198
127,198,62.98989898989899,2.930318412551915,1,198
128,198,65.0909090909091,2.9180638876070346,1,198
129,199,65.04522613065326,2.9208669610679663,1,199
130,199,66.39195979899498,2.910309121364398,1,199
131,199,68.09045226130654,2.900461905487031,1,199
132,200,67.84,2.91356783919598,1,200
133,200,68.27,2.903819095477387,1,200
134,200,68.46,2.897035175879397,1,200
135,200,68.56,2.8960301507537687,1,200
136,201,68.39800995024876,2.898208955223881,1,201
137,201,68.50746268656717,2.8951243781094527,1,201
138,201,68.50746268656717,2.8951243781094527,1,201
139,201,68.50746268656717,2.8951243781094527,1,201
140,201,68.50746268656717,2.8951243781094527,1,201
141,201,68.51741293532338,2.8951243781094527,1,201
142,201,68.51741293532338,2.8951243781094527,1,201
143,201,69.45273631840796,2.8925870646766167,1,201
144,201,69.62189054726367,2.889502487562189,1,201
145,201,69.67164179104478,2.889502487562189,1,201
146,201,69.69154228855722,2.889502487562189,1,201
147,201,69.69154228855722,2.889502487562189,1,201
148,201,69.69154228855722,2.889502487562189,1,201
149,202,69.5049504950495,2.8981330968917787,1,202
150,202,69.5049504950495,2.8981330968917787,1,202
151,202,69.63366336633663,2.8959657159745826,1,202
152,206,68.83495145631068,2.920246270423869,1,206
153,206,68.86407766990291,2.9196305943641963,1,206
154,206,69.19417475728156,2.9263556713237033,1,206
155,206,70.87378640776699,2.9169784513379113,1,206
156,206,71.02912621359224,2.90551740468861,1,206
157,206,71.05825242718447,2.90551740468861,1,206
158,208,70.78846153846153,2.8931159420289854,1,208
159,210,71.98095238095237,2.8920027341079972,1,210
160,210,72.47619047619048,2.8904078377762588,1,210
161,211,72.2085308056872,2.8960054163845634,1,211
